"","PostalCode","DateOfSale","Type","Condition","Price","LivingArea","BasementArea","GroundArea","ConstructionYear","Levels","NewKitchen","NumberOfToilets","NewWindows","NewBathroom","NumberOfBedrooms","Balcony","CloseToWater","Garage","Adress","SalesPeriod","YearOfSale","ManyToilets","Basement","LargeGround","Age","HighHouse","Renovation","Quarter"
"3762","8240",2014-10-14,"Ejerlejlighed","Medium",1165000,68,0,0,1974,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 300, 3., th",145,2014,"0","0","0",40,"0","0","4"
"3763","8260",2014-10-15,"Ejerlejlighed","Medium",818000,66,0,0,1970,1,NA,1,NA,NA,NA,"1",NA,"0","Grøfthøjparken 163, 01., th",218,2014,"0","0","0",44,"0","0","4"
"3764","8000",2014-10-16,"Ejerlejlighed","Medium",2075000,71,0,0,1937,1,NA,1,NA,NA,NA,"1",NA,"0","Heibergsgade 1C, 2., th",17,2014,"0","0","0",77,"0","0","4"
"3765","8220",2014-10-17,"Ejerlejlighed","Medium",799000,52,0,0,1969,1,NA,1,NA,NA,NA,"1",NA,"0","Hougårdsvej 36, 2., mf",0,2014,"0","0","0",45,"0","0","4"
"3766","8000",2014-10-24,"Ejerlejlighed","Good",3090000,117,0,0,1928,1,NA,1,NA,NA,NA,"1",NA,"0","Stadion Alle 12, 3., tv",431,2014,"0","0","0",86,"0","0","4"
"3767","8000",2014-10-24,"Ejerlejlighed","Bad",1682000,73,0,0,1885,1,NA,1,NA,NA,NA,"0",NA,"0","Hjelmensgade 4, 2., th",234,2014,"0","0","0",129,"0","0","4"
"3768","8000",2014-10-26,"Ejerlejlighed","Good",2098000,73,0,0,1950,1,NA,1,NA,NA,NA,"1",NA,"0","Vestre Ringgade 216, 4., tv",121,2014,"0","0","0",64,"0","0","4"
"3769","8250",2014-10-28,"Ejerlejlighed","Medium",890000,60,0,0,1978,1,NA,1,NA,NA,NA,"0",NA,"0","Brobjerg Parkvej 105, st., dør/lejl. 4",40,2014,"0","0","0",36,"0","0","4"
"3770","8000",2014-10-28,"Ejerlejlighed","Good",1398000,42,0,0,1939,1,NA,1,NA,NA,NA,"1",NA,"0","Ringkøbingvej 6, 1., mf",18,2014,"0","0","0",75,"0","0","4"
"3771","8260",2014-10-29,"Ejerlejlighed","Medium",900000,70,0,0,1970,0,NA,1,NA,NA,NA,"1",NA,"0","Grøfthøjparken 163, 12., tv",8,2014,"0","0","0",44,"0","0","4"
"3772","8000",2014-10-29,"Ejerlejlighed","Medium",1778500,77,0,0,1945,1,NA,1,NA,NA,NA,"1",NA,"0","Tage-Hansens Gade 1, 1., th",111,2014,"0","0","0",27,"0","1","4"
"3773","8000",2014-10-30,"Ejerlejlighed","Medium",3150000,138,0,0,1924,1,NA,1,NA,NA,NA,"1",NA,"0","Christiansgade 8, 4.",112,2014,"0","0","0",90,"0","0","4"
"3774","8000",2014-10-30,"Ejerlejlighed","Medium",1295000,48,0,0,1901,1,NA,1,NA,NA,NA,"0",NA,"0","Lundingsgade 13, st., tv",20,2014,"0","0","0",113,"0","0","4"
"3775","8000",2014-11-02,"Ejerlejlighed","Medium",1925000,90,0,0,1962,1,NA,1,NA,NA,NA,"1",NA,"0","Kirkedammen 9, 2., tv",139,2014,"0","0","0",52,"0","0","4"
"3776","8230",2014-11-06,"Ejerlejlighed","Medium",2348000,91,0,0,1958,1,NA,1,NA,NA,NA,"0",NA,"0","Jacob Knudsens Vej 12B, st.",0,2014,"0","0","0",28,"0","1","4"
"3777","8250",2014-11-06,"Ejerlejlighed","Medium",675000,39,0,0,1973,1,NA,1,NA,NA,NA,"0",NA,"0","Brobjerg Parkvej 59, st., mf",131,2014,"0","0","0",41,"0","0","4"
"3778","8000",2014-11-06,"Ejerlejlighed","Good",1698000,54,0,0,1982,1,NA,1,NA,NA,NA,"0",NA,"0","Saltholmsgade 7, 1., tv",237,2014,"0","0","0",32,"0","0","4"
"3779","8000",2014-11-07,"Ejerlejlighed","Medium",2075000,82,0,0,1900,1,NA,1,NA,NA,NA,"0",NA,"0","Ny Munkegade 72, 1.",148,2014,"0","0","0",114,"0","0","4"
"3780","8230",2014-11-09,"Ejerlejlighed","Bad",425000,27,0,0,1970,1,NA,1,NA,NA,NA,"1",NA,"0","Dr.Holsts Vej 32, 1., dør/lejl. 126",38,2014,"0","0","0",44,"0","0","4"
"3781","8000",2014-11-10,"Ejerlejlighed","Medium",3125000,127,3,0,1897,1,NA,1,NA,NA,NA,"0",NA,"0","Ny Munkegade 32, 2., th",77,2014,"0","1","0",117,"0","0","4"
"3782","8000",2014-11-10,"Ejerlejlighed","Medium",1910000,74,0,0,1900,1,NA,1,NA,NA,NA,"0",NA,"0","Fynsgade 30, st., th",248,2014,"0","0","0",26,"0","1","4"
"3783","8270",2014-11-12,"Ejerlejlighed","Good",1180000,46,0,0,2006,1,NA,1,NA,NA,NA,"1",NA,"0","Elverdalsvej 1H, st.",104,2014,"0","0","0",8,"0","0","4"
"3784","8000",2014-11-12,"Ejerlejlighed","Medium",3015000,87,0,0,1936,1,NA,1,NA,NA,NA,"1",NA,"0","Skovvejen 44E, 1., tv",362,2014,"0","0","0",27,"0","1","4"
"3785","8000",2014-11-12,"Ejerlejlighed","Good",1475000,53,0,0,1925,1,NA,1,NA,NA,NA,"0",NA,"0","Skovgaardsgade 14, 4., th",112,2014,"0","0","0",29,"0","1","4"
"3786","8270",2014-11-14,"Ejerlejlighed","Good",1245000,86,0,445,1968,1,NA,1,NA,NA,3,"0",NA,"0","Rundhøj Alle 105, 01., tv",429,2014,"0","0","0",46,"0","0","4"
"3787","8260",2014-11-14,"Ejerlejlighed","Good",1598000,84,0,10251,1991,2,NA,1,NA,NA,NA,"0",NA,"0","Søskrænten 36",9,2014,"0","0","1",23,"0","0","4"
"3788","8000",2014-11-17,"Ejerlejlighed","Good",1680000,57,0,0,1945,1,NA,1,NA,NA,NA,"0",NA,"0","Åboulevarden 51B, 1., tv",206,2014,"0","0","0",7,"0","1","4"
"3789","8220",2014-11-18,"Ejerlejlighed","Medium",815000,70,0,0,1969,1,NA,1,NA,NA,NA,"1",NA,"0","Emmasvej 4, 3., tv",95,2014,"0","0","0",45,"0","0","4"
"3790","8270",2014-11-18,"Ejerlejlighed","Good",1070000,47,0,0,2006,1,NA,1,NA,NA,1,"1",NA,"0","Elverdalsvej 1P",85,2014,"0","0","0",8,"0","0","4"
"3791","8260",2014-11-18,"Ejerlejlighed","Medium",825000,67,0,0,1970,0,NA,1,NA,NA,NA,"0",NA,"0","Grøfthøjparken 161, 3., th",132,2014,"0","0","0",44,"0","0","4"
"3792","8260",2014-11-20,"Ejerlejlighed","Medium",925000,67,0,0,1970,1,NA,11,NA,NA,NA,"1",NA,"0","Grøfthøjparken 161, 13., th",42,2014,"1","0","0",44,"0","0","4"
"3793","8000",2014-11-20,"Ejerlejlighed","Medium",949000,37,0,0,1939,1,NA,1,NA,NA,NA,"1",NA,"0","Silkeborgvej 178, 2., dør/lejl. 3",65,2014,"0","0","0",75,"0","0","4"
"3794","8220",2014-11-21,"Ejerlejlighed","Medium",895000,52,0,0,1969,1,NA,1,NA,NA,NA,"1",NA,"0","Hougårdsvej 36, 1., mf",72,2014,"0","0","0",45,"0","0","4"
"3795","8000",2014-11-21,"Ejerlejlighed","Medium",1950000,70,0,0,1938,1,NA,1,NA,NA,NA,"1",NA,"0","Strandparken 36, 2., tv",77,2014,"0","0","0",76,"0","0","4"
"3796","8000",2014-11-21,"Ejerlejlighed","Medium",1275000,39,0,0,1939,1,NA,1,NA,NA,NA,"1",NA,"0","Ringkøbingvej 6, 3., tv",120,2014,"0","0","0",75,"0","0","4"
"3797","8230",2014-11-24,"Ejerlejlighed","Good",3050000,96,31,260,1906,3,NA,1,NA,NA,NA,"1",NA,"0","Frodesvej 14",91,2014,"0","1","0",30,"0","1","4"
"3798","8250",2014-11-24,"Ejerlejlighed","Medium",950000,65,0,0,1977,1,NA,1,NA,NA,NA,"1",NA,"0","Brobjerg Parkvej 93, 2., dør/lejl. 3",28,2014,"0","0","0",37,"0","0","4"
"3799","8000",2014-11-24,"Ejerlejlighed","Good",2398000,90,0,0,1925,1,NA,1,NA,NA,NA,"0",NA,"0","Lundbyesgade 23, 3., th",23,2014,"0","0","0",29,"0","1","4"
"3800","8000",2014-11-24,"Ejerlejlighed","Good",4100000,99,0,0,2005,1,NA,1,NA,NA,NA,"1",NA,"0","Langelinieparken 1B, 2., dør/lejl. 4",48,2014,"0","0","0",9,"0","0","4"
"3801","8000",2014-11-24,"Ejerlejlighed","Bad",3425000,132,0,0,1938,1,NA,1,NA,NA,NA,"1",NA,"0","Strandparken 20, st., tv",31,2014,"0","0","0",76,"0","0","4"
"3802","8000",2014-11-27,"Ejerlejlighed","Good",2050000,80,0,0,1953,1,NA,1,NA,NA,NA,"1",NA,"0","Rudolph Wulffs Gade 15, 2., tv",52,2014,"0","0","0",22,"0","1","4"
"3803","8200",2014-11-28,"Ejerlejlighed","Medium",4695000,149,0,0,1930,1,NA,1,NA,NA,NA,"1",NA,"0","Tordenskjoldsgade 40, 5., tv",177,2014,"0","0","0",12,"0","1","4"
"3804","8000",2014-11-30,"Ejerlejlighed","Good",1935000,86,0,0,1957,1,NA,1,NA,NA,NA,"1",NA,"0","Tøndergade 86, 3., th",136,2014,"0","0","0",57,"0","0","4"
"3805","8000",2014-11-30,"Ejerlejlighed","Good",15000000,209,0,0,2003,1,NA,1,NA,NA,NA,"1",NA,"0","Langelinieparken 15, 4., tv",7,2014,"0","0","0",11,"0","0","4"
"3806","8000",2014-12-02,"Ejerlejlighed","Medium",1650000,56,0,0,1958,1,NA,1,NA,NA,NA,"0",NA,"0","Østergade 42, 2., dør/lejl. 2",37,2014,"0","0","0",9,"0","1","4"
"3807","8000",2014-12-03,"Ejerlejlighed","Medium",3250000,86,0,0,1915,1,NA,1,NA,NA,NA,"0",NA,"0","Marselisborg Alle 30A, 02., tv",23,2014,"0","0","0",99,"0","0","4"
"3808","8000",2014-12-03,"Ejerlejlighed","Good",2600000,93,0,0,1910,1,NA,1,NA,NA,NA,"1",NA,"0","Bogensegade 1, 4., mf",176,2014,"0","0","0",104,"0","0","4"
"3809","8240",2014-12-04,"Ejerlejlighed","Medium",1275000,67,0,0,1970,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorparken 2, st., th",38,2014,"0","0","0",44,"0","0","4"
"3810","8000",2014-12-04,"Ejerlejlighed","Medium",2850000,96,73,0,1928,1,NA,2,NA,NA,NA,"0",NA,"0","Janus La Cours Gade 4, st., th",442,2014,"0","1","0",86,"0","0","4"
"3811","8000",2014-12-05,"Ejerlejlighed","Medium",4650000,169,0,0,1938,1,NA,2,NA,NA,NA,"1",NA,"0","Strandparken 22, 1., th",42,2014,"0","0","0",76,"0","0","4"
"3812","8260",2014-12-08,"Ejerlejlighed","Medium",1045000,88,0,0,1969,0,NA,1,NA,NA,NA,"1",NA,"0","Grøfthøjparken 151, 1., dør/lejl. 1",154,2014,"0","0","0",45,"0","0","4"
"3813","8270",2014-12-10,"Ejerlejlighed","Medium",685000,57,0,1200,1966,1,NA,1,NA,NA,1,"0",NA,"0","Rundhøj Alle 137, 01., th",49,2014,"0","0","0",48,"0","0","4"
"3814","8000",2014-12-11,"Ejerlejlighed","Good",2689000,96,0,0,1986,1,NA,1,NA,NA,NA,"1",NA,"0","Vestervang 19, 02., th",38,2014,"0","0","0",28,"0","0","4"
"3815","8240",2014-12-18,"Ejerlejlighed","Medium",1120000,56,0,0,1977,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 9, 1., dør/lejl. 221",87,2014,"0","0","0",37,"0","0","4"
"3816","8270",2014-12-19,"Ejerlejlighed","Good",1100000,77,0,0,1969,1,NA,1,NA,NA,2,"1",NA,"0","Rundhøj Alle 98, 01., th",101,2014,"0","0","0",45,"0","0","4"
"3817","8000",2014-12-19,"Ejerlejlighed","Medium",1700000,56,0,0,1930,1,NA,1,NA,NA,NA,"0",NA,"0","Teglværksgade 22, 4., th",66,2014,"0","0","0",84,"0","0","4"
"3818","8000",2014-12-19,"Ejerlejlighed","Good",2598000,85,0,5090,1984,1,NA,1,NA,NA,NA,"1",NA,"0","Janus La Cours Gade 18, 02., th",86,2014,"0","0","1",30,"0","0","4"
"3819","8230",2014-12-22,"Ejerlejlighed","Good",880000,47,0,0,1972,1,NA,1,NA,NA,NA,"1",NA,"0","Dr.Holsts Vej 38, 1., dør/lejl. 57",210,2014,"0","0","0",42,"0","0","4"
"3820","8250",2014-12-30,"Ejerlejlighed","Medium",1650000,94,0,0,1977,1,NA,1,NA,NA,NA,"1",NA,"0","Brobjerg Parkvej 97, 1., tv",100,2014,"0","0","0",37,"0","0","4"
"3821","8000",2015-01-04,"Ejerlejlighed","Medium",1600000,53,0,0,1918,1,NA,1,NA,NA,NA,"0",NA,"0","Sonnesgade 17, 4., th",145,2015,"0","0","0",97,"0","0","1"
"3822","8000",2015-01-07,"Ejerlejlighed","Medium",4800000,180,0,0,1912,1,NA,1,NA,NA,NA,"1",NA,"0","Kystvejen 51, 3.",369,2015,"0","0","0",14,"0","1","1"
"3823","8000",2015-01-11,"Ejerlejlighed","Medium",2029000,63,0,0,1945,1,NA,1,NA,NA,NA,"0",NA,"0","Åboulevarden 51F, 2.",110,2015,"0","0","0",8,"0","1","1"
"3824","8240",2015-01-13,"Ejerlejlighed","Bad",750000,38,0,0,1974,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 2, 2., dør/lejl. 4",181,2015,"0","0","0",41,"0","0","1"
"3825","8250",2015-01-13,"Ejerlejlighed","Good",1325000,61,0,0,1971,1,NA,1,NA,NA,NA,"1",NA,"0","Brobjerg Parkvej 35, st., mf",90,2015,"0","0","0",44,"0","0","1"
"3826","8000",2015-01-14,"Ejerlejlighed","Good",2299000,72,0,0,1986,1,NA,1,NA,NA,NA,"1",NA,"0","Vestervang 23, 5., tv",72,2015,"0","0","0",29,"0","0","1"
"3827","8240",2015-01-15,"Ejerlejlighed","Medium",750000,38,0,0,1974,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 2, 1., dør/lejl. 32",2,2015,"0","0","0",41,"0","0","1"
"3828","8240",2015-01-16,"Ejerlejlighed","Medium",1300000,76,0,0,1981,1,NA,1,NA,NA,NA,"1",NA,"0","Skejbygårdsvej 6, 01., dør/lejl. 612",136,2015,"0","0","0",29,"0","1","1"
"3829","8200",2015-01-19,"Ejerlejlighed","Medium",900000,31,0,0,1939,1,NA,1,NA,NA,NA,"0",NA,"0","Tåsingegade 14, st., dør/lejl. 5",6,2015,"0","0","0",76,"0","0","1"
"3830","8000",2015-01-20,"Ejerlejlighed","Good",2816338,96,0,0,1986,1,NA,1,NA,NA,NA,"1",NA,"0","Vestervang 20, 3., th",78,2015,"0","0","0",29,"0","0","1"
"3831","8000",2015-01-21,"Ejerlejlighed","Medium",1972500,62,0,0,1929,1,NA,1,NA,NA,NA,"0",NA,"0","Ålborggade 14, 2., th",49,2015,"0","0","0",86,"0","0","1"
"3832","8230",2015-01-23,"Ejerlejlighed","Medium",930000,47,0,0,1970,0,NA,1,NA,NA,NA,"0",NA,"0","Dr.Holsts Vej 36, st., dør/lejl. 28",71,2015,"0","0","0",45,"0","0","1"
"3833","8000",2015-01-26,"Ejerlejlighed","Good",3080000,89,0,0,1929,1,NA,1,NA,NA,NA,"1",NA,"0","Stadion Alle 15, 3., th",43,2015,"0","0","0",86,"0","0","1"
"3834","8230",2015-01-27,"Ejerlejlighed","Medium",2598000,113,0,0,2012,1,NA,1,NA,NA,NA,"1",NA,"0","Silkeborgvej 262C, 1., dør/lejl. 4",44,2015,"0","0","0",3,"0","0","1"
"3835","8000",2015-01-27,"Ejerlejlighed","Good",1749000,56,0,0,2005,1,NA,1,NA,NA,NA,"0",NA,"0","Langelinieparken 3A, 2., dør/lejl. 1",55,2015,"0","0","0",10,"0","0","1"
"3836","8260",2015-01-28,"Ejerlejlighed","Medium",850000,57,0,0,1990,1,NA,1,NA,NA,NA,"0",NA,"0","Klokkeskovvej 15P, st., tv, Stavtrup",1,2015,"0","0","0",15,"0","1","1"
"3837","8000",2015-01-28,"Ejerlejlighed","Medium",4000000,178,0,0,1900,1,NA,1,NA,NA,NA,"1",NA,"0","Kystvejen 55, 3., th",300,2015,"0","0","0",27,"0","1","1"
"3838","8260",2015-01-29,"Ejerlejlighed","Medium",1650000,82,0,0,2006,1,NA,1,NA,NA,4,"1",NA,"0","Engtoften 8G, st., th",20,2015,"0","0","0",9,"0","0","1"
"3839","8000",2015-01-29,"Ejerlejlighed","Medium",2750000,115,0,0,1966,1,NA,1,NA,NA,NA,"1",NA,"0","Marselis Boulevard 38, 1., dør/lejl. 105",51,2015,"0","0","0",49,"0","0","1"
"3840","8000",2015-01-30,"Ejerlejlighed","Good",1740000,54,0,0,1901,1,NA,1,NA,NA,NA,"1",NA,"0","Schleppegrellsgade 26, 3.",0,2015,"0","0","0",114,"0","0","1"
"3841","8305",2015-01-31,"Ejerlejlighed","Medium",505000,37,0,447,1877,0,NA,1,NA,NA,NA,"0",NA,"0","Havnevej 4C, 01., tv",52,2015,"0","0","0",40,"0","1","1"
"3842","8210",2015-01-31,"Ejerlejlighed","Medium",845000,43,0,0,1900,1,NA,1,NA,NA,NA,"0",NA,"0","Ryvej 36H",178,2015,"0","0","0",26,"0","1","1"
"3843","8000",2015-01-31,"Ejerlejlighed","Good",2520000,75,0,0,1899,1,NA,1,NA,NA,NA,"1",NA,"0","Vester Alle 24a, 2., th",136,2015,"0","0","0",1,"0","1","1"
"3844","8000",2015-01-31,"Ejerlejlighed","Good",2050000,62,0,0,1899,2,NA,1,NA,NA,NA,"1",NA,"0","Vester Alle 24a, 1., tv",142,2015,"0","0","0",1,"0","1","1"
"3845","8000",2015-01-31,"Ejerlejlighed","Medium",1835000,81,0,0,1858,1,NA,1,NA,NA,NA,"0",NA,"0","Nørregade 22, 3.",198,2015,"0","0","0",27,"0","1","1"
"3846","8000",2015-01-31,"Ejerlejlighed","Medium",1950000,74,0,0,1938,1,NA,1,NA,NA,NA,"1",NA,"0","Regenburgsgade 12, 2., th",2,2015,"0","0","0",77,"0","0","1"
"3847","8000",2015-01-31,"Ejerlejlighed","Good",1725000,69,0,0,1882,1,NA,1,NA,NA,NA,"0",NA,"0","Dannebrogsgade 3, 2., dør/lejl. 9",39,2015,"0","0","0",26,"0","1","1"
"3848","8240",2015-02-03,"Ejerlejlighed","Good",1200000,48,0,0,2006,1,NA,1,NA,NA,NA,"0",NA,"0","Nordlandsvej 62A, st., dør/lejl. 2",71,2015,"0","0","0",9,"0","0","1"
"3849","8230",2015-02-04,"Ejerlejlighed","Medium",1300000,60,0,0,1939,1,NA,1,NA,NA,NA,"1",NA,"0","Carit Etlars Vej 23, st., tv",105,2015,"0","0","0",76,"0","0","1"
"3850","8000",2015-02-05,"Ejerlejlighed","Medium",1670000,59,0,0,1969,1,NA,1,NA,NA,NA,"1",NA,"0","Møllevejen 21, 2., tv",163,2015,"0","0","0",13,"0","1","1"
"3851","8000",2015-02-05,"Ejerlejlighed","Good",2149000,69,0,0,1937,1,NA,1,NA,NA,NA,"1",NA,"0","P.P.Ørums Gade 44, 3., th",31,2015,"0","0","0",78,"0","0","1"
"3852","8000",2015-02-06,"Ejerlejlighed","Medium",1549000,51,0,0,1907,1,NA,1,NA,NA,NA,"0",NA,"0","Montanagade 57, 4.",78,2015,"0","0","0",108,"0","0","1"
"3853","8000",2015-02-09,"Ejerlejlighed","Good",3550000,102,0,0,1909,1,NA,1,NA,NA,NA,"1",NA,"0","Assensgade 18, 1., tv",104,2015,"0","0","0",106,"0","0","1"
"3854","8230",2015-02-12,"Ejerlejlighed","Medium",1751000,79,0,0,1910,0,NA,1,NA,NA,NA,"0",NA,"0","Silkeborgvej 216, st.",30,2015,"0","0","0",105,"0","0","1"
"3855","8250",2015-02-13,"Ejerlejlighed","Medium",698000,38,0,0,1973,1,NA,1,NA,NA,NA,"0",NA,"0","Brobjerg Parkvej 61, 2., dør/lejl. 4",130,2015,"0","0","0",42,"0","0","1"
"3856","8260",2015-02-15,"Ejerlejlighed","Medium",925000,70,0,0,1970,1,NA,1,NA,NA,1,"1",NA,"0","Grøfthøjparken 159, 16., th",175,2015,"0","0","0",45,"0","0","1"
"3857","8240",2015-02-16,"Ejerlejlighed","Good",1004000,48,0,0,1986,1,NA,1,NA,NA,NA,"1",NA,"0","Skejbygårdsvej 50, 2., mf",84,2015,"0","0","0",29,"0","0","1"
"3858","8000",2015-02-16,"Ejerlejlighed","Good",1749000,56,0,0,2005,1,NA,1,NA,NA,NA,"0",NA,"0","Langelinieparken 1B, 1., dør/lejl. 1",0,2015,"0","0","0",10,"0","0","1"
"3859","8000",2015-02-16,"Ejerlejlighed","Good",1749000,56,0,0,2005,1,NA,1,NA,NA,NA,"1",NA,"0","Langelinieparken 3B, 2., dør/lejl. 1",73,2015,"0","0","0",10,"0","0","1"
"3860","8000",2015-02-17,"Ejerlejlighed","Good",2150000,62,0,0,1899,1,NA,1,NA,NA,NA,"0",NA,"0","Vester Alle 24a, 3., tv",153,2015,"0","0","0",1,"0","1","1"
"3861","8000",2015-02-17,"Ejerlejlighed","Good",1234000,49,0,0,1936,1,NA,1,NA,NA,NA,"0",NA,"0","Fynsgade 4, st., tv",71,2015,"0","0","0",79,"0","0","1"
"3862","8200",2015-02-18,"Ejerlejlighed","Good",2675000,88,0,0,1931,1,NA,1,NA,NA,NA,"0",NA,"0","Ivar Huitfeldts Gade 72, 2., th",27,2015,"0","0","0",30,"0","1","1"
"3863","8000",2015-02-19,"Ejerlejlighed","Medium",1550000,68,0,0,1900,1,NA,1,NA,NA,NA,"0",NA,"0","Marstrandsgade 34, st.",1,2015,"0","0","0",40,"0","1","1"
"3864","8000",2015-02-20,"Ejerlejlighed","Medium",1900000,64,0,0,1900,1,NA,1,NA,NA,NA,"0",NA,"0","Sølystgade 48, st.",112,2015,"0","0","0",1,"0","1","1"
"3865","8000",2015-02-23,"Ejerlejlighed","Medium",2249000,72,0,0,1986,1,NA,1,NA,NA,NA,"1",NA,"0","Vestervang 21, 04., tv",0,2015,"0","0","0",29,"0","0","1"
"3866","8000",2015-02-23,"Ejerlejlighed","Medium",2350000,92,0,0,1884,1,NA,1,NA,NA,NA,"1",NA,"0","Sølystgade 19, st.",90,2015,"0","0","0",28,"0","1","1"
"3867","8260",2015-02-24,"Ejerlejlighed","Medium",1200000,90,0,0,1972,0,NA,1,NA,NA,1,"1",NA,"0","Grøndalsvej 68, 01., tv",172,2015,"0","0","0",43,"0","0","1"
"3868","8000",2015-02-25,"Ejerlejlighed","Medium",2199000,72,0,0,1986,1,NA,1,NA,NA,NA,"1",NA,"0","Vestervang 22, 03., tv",5,2015,"0","0","0",29,"0","0","1"
"3869","8240",2015-02-27,"Ejerlejlighed","Medium",1130000,58,0,0,1976,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 8, 1., dør/lejl. 202",17,2015,"0","0","0",39,"0","0","1"
"3870","8000",2015-02-28,"Ejerlejlighed","Medium",1599000,65,0,0,1909,1,NA,1,NA,NA,NA,"0",NA,"0","Anholtsgade 11, 3., th",157,2015,"0","0","0",106,"0","0","1"
"3871","8000",2015-02-28,"Ejerlejlighed","Medium",1200000,65,0,0,1951,1,NA,1,NA,NA,NA,"1",NA,"0","Vestre Ringgade 198, 2., mf",24,2015,"0","0","0",64,"0","0","1"
"3872","8000",2015-02-28,"Ejerlejlighed","Medium",2498000,99,0,0,1880,1,NA,1,NA,NA,NA,"0",NA,"0","Orla Lehmanns Alle 12, 1.",45,2015,"0","0","0",30,"0","1","1"
"3873","8000",2015-02-28,"Ejerlejlighed","Medium",1100000,57,0,0,1928,1,NA,1,NA,NA,NA,"0",NA,"0","Teglværksgade 14, 4., tv",24,2015,"0","0","0",87,"0","0","1"
"3874","8000",2015-02-28,"Ejerlejlighed","Good",2519000,91,0,0,1927,0,NA,1,NA,NA,NA,"0",NA,"0","Vester Alle 27, 4., tv",282,2015,"0","0","0",88,"0","0","1"
"3875","8000",2015-02-28,"Ejerlejlighed","Medium",2949000,96,0,0,1986,1,NA,1,NA,NA,NA,"1",NA,"0","Vestervang 21, 5., th",0,2015,"0","0","0",29,"0","0","1"
"3876","8000",2015-02-28,"Ejerlejlighed","Good",1795000,60,0,0,1880,1,NA,1,NA,NA,NA,"0",NA,"0","Knudrisgade 35, 2.",15,2015,"0","0","0",29,"0","1","1"
"3877","8000",2015-02-28,"Ejerlejlighed","Good",2553000,108,0,0,1898,1,NA,1,NA,NA,NA,"0",NA,"0","Sølystgade 33, 4.",51,2015,"0","0","0",117,"0","0","1"
"3878","8000",2015-03-06,"Ejerlejlighed","Medium",2298000,75,0,0,1930,1,NA,1,NA,NA,NA,"0",NA,"0","Jerichausgade 17, 02., th",91,2015,"0","0","0",46,"0","1","1"
"3879","8000",2015-03-07,"Ejerlejlighed","Good",1650000,60,0,0,1936,1,NA,1,NA,NA,NA,"1",NA,"0","Skovvejen 44A, 1., th",117,2015,"0","0","0",79,"0","0","1"
"3880","8000",2015-03-09,"Ejerlejlighed","Medium",3000000,84,0,0,1900,1,NA,1,NA,NA,NA,"1",NA,"0","Marstrandsgade 3, 4., th",40,2015,"0","0","0",33,"0","1","1"
"3881","8000",2015-03-09,"Ejerlejlighed","Medium",1575000,66,0,0,1949,1,NA,1,NA,NA,NA,"1",NA,"0","Vestre Ringgade 168, 3., th",382,2015,"0","0","0",39,"0","1","1"
"3882","8230",2015-03-11,"Ejerlejlighed","Medium",2348000,91,0,0,1958,1,NA,1,NA,NA,NA,"0",NA,"0","Jacob Knudsens Vej 12A, st.",1,2015,"0","0","0",29,"0","1","1"
"3883","8270",2015-03-11,"Ejerlejlighed","Good",3000000,116,0,0,1960,1,NA,2,NA,NA,NA,"1",NA,"0","Elverdalsvej 88, 01., th",0,2015,"0","0","0",7,"0","1","1"
"3884","8240",2015-03-12,"Ejerlejlighed","Good",1650000,69,0,0,1980,1,NA,1,NA,NA,NA,"1",NA,"0","Kantorvænget 5, st., dør/lejl. 3",23,2015,"0","0","0",35,"0","0","1"
"3885","8000",2015-03-13,"Ejerlejlighed","Medium",2075000,61,0,0,1906,1,NA,1,NA,NA,NA,"0",NA,"0","Hendrik Pontoppidans Gade 6, 3., tv",10,2015,"0","0","0",109,"0","0","1"
"3886","8000",2015-03-13,"Ejerlejlighed","Good",2750000,98,0,0,1891,1,NA,1,NA,NA,NA,"1",NA,"0","Thunøgade 35, st., tv",146,2015,"0","0","0",25,"0","1","1"
"3887","8000",2015-03-13,"Ejerlejlighed","Good",1700025,56,0,0,1986,1,NA,1,NA,NA,NA,"0",NA,"0","Frederiks Alle 28, 4., dør/lejl. M",100,2015,"0","0","0",8,"0","1","1"
"3888","8000",2015-03-16,"Ejerlejlighed","Medium",2085000,65,0,0,1933,1,NA,1,NA,NA,NA,"1",NA,"0","Marselis Boulevard 71, 1., tv",39,2015,"0","0","0",82,"0","0","1"
"3889","8000",2015-03-16,"Ejerlejlighed","Medium",1075000,46,0,0,1967,1,NA,1,NA,NA,NA,"1",NA,"0","Marselis Boulevard 34, 1., mf",139,2015,"0","0","0",48,"0","0","1"
"3890","8000",2015-03-18,"Ejerlejlighed","Medium",1950000,67,0,0,1938,1,NA,1,NA,NA,NA,"1",NA,"0","Søndre Ringgade 77, 3., th",19,2015,"0","0","0",77,"0","0","1"
"3891","8000",2015-03-18,"Ejerlejlighed","Good",1580000,66,0,0,1910,1,NA,1,NA,NA,NA,"0",NA,"0","Åboulevarden 62, 3.",274,2015,"0","0","0",25,"0","1","1"
